753674	2512705
753674	95021
753674	3555977
753674	2810973
753674	3560802
1327120	2422023
1327120	2422495
1327120	3250737
1327120	3063407
1327120	3331692
1327120	2279473
1327120	1045066
1310738	2179715
1310738	245175
1310738	2020724
1310738	623752
1310738	734
1310738	1805808
1310738	2179418
1310738	597
1310738	515618
1310738	298719
1310738	1688636
1310738	2020005
1310738	299248
1310738	3275459
1605662	2823365
1605662	1510364
1605662	2887696
1605662	2822543
1605662	2320318
1605662	2320776
1605662	500018
1605662	2380328
1605662	3619521
1605662	3034876
1605662	2380655
1605662	2320901
24588	2019859
24588	299403
24588	2022523
24588	515450
475158	405300
475158	1075501
475158	1077107
1359879	3593702
1359879	3591832
1359879	3593504
1359879	502267
1359879	3591963
1359879	3593590
1359879	3594919
1359879	3617093
1359879	3590667
1359879	3590427
1359879	2649611
1703951	210951
1703951	2910586
1703951	239184
1703951	3615742
794649	156386
794649	2182739
794649	9263
794649	12132
794649	2422335
794649	2421053
794649	2562560
794649	2879033
794649	3645221
786452	2934006
786452	2701450
786452	2932734
786452	2170580
786452	3619319
786452	653835
786452	3199482
786452	2170135
786452	2931593
786452	3201139
786452	1345396
786452	1994852
786452	3622320
786452	2932956
786452	1286013
786452	1949790
786452	3200096
196638	2019879
196638	2591184
196638	596314
196638	298631
196638	245305
196638	2022673
196638	2019728
196638	2879496
196638	3660333
196638	505
196638	596465
196638	515738
196638	1690599
196638	2022638
196638	2022492
196638	2564176
1556489	2921955
1556489	1608544
1556489	703405
1556489	1804097
1556489	1465524
163869	665044
163869	1695652
163869	2515519
163869	3645193
163869	2797493
163869	2798053
163869	2968905
163869	665216
163869	1694859
163869	515988
163869	1125209
163869	1134938
163869	2516472
163869	2514445
163869	1356211
1089551	1152761
1089551	3366055
1089551	3369692
1089551	2626651
1089551	2816356
1089551	3234139
1089551	3075269
1089551	2878791
1089551	3075273
1089551	156648
1089551	2417760
1089551	2644869
1089551	1691409
1089551	2645975
1089551	2859953
1089551	2650100
1089551	298728
1089551	3234065
1089551	2859836
1089551	2513900
1089551	664955
1089551	2417765
1089551	2474688
1089551	1948813
1089551	1864628
1089551	2647461
1089551	3234022
458791	2617857
458791	831904
458791	244441
458791	298864
458791	2276534
458791	2807424
458791	1615180
458791	244802
458791	244167
458791	2021645
458791	640300
458791	3117086
458791	3370498
458791	516113
458791	2316266
458791	5551
458791	2453245
458791	2021022
458791	2526521
458791	2020918
458791	243720
1818682	835975
1818682	111044
1818682	2423123
1818682	2013304
1818682	640917
1818682	2499020
1777721	1280142
1777721	49306
1777721	1517327
1777721	3592960
1777721	8865
1777721	3302409
1777721	1335798
1777721	1279306
1777721	3590427
1777721	2649611
1777721	1279388
1777721	1848407
1777721	3290109
1777721	1857811
1777721	1075208
1777721	3617873
1253425	2179954
1253425	515828
1253425	515772
1253425	3137649
1253425	1368448
1253425	640128
1253425	2617776
1253425	3413382
1253425	223615
1253425	1687678
1253425	2276209
1253425	1778478
1253425	1136198
1253425	1065633
1253425	2258662
1253425	2022834
1253425	1366606
1253425	10492
1253425	299077
1253425	2805217
1253425	3136718
1253425	1367576
1253425	640403
1253425	2258668
1253425	2561523
1253425	1426225
1253425	298601
1253425	217322
1253425	3137340
1253425	2136293
1253425	2022051
1253425	456001
1253425	2561216
1253425	2928471
540715	2021706
540715	2878615
540715	1692285
540715	2277167
540715	1800195
540715	2275578
540715	2275512
540715	1614808
540715	2020701
540715	1804634
540715	1689114
540715	2931796
540715	3367454
540715	665265
540715	2502407
540715	2967274
540715	2022813
540715	2170447
540715	2422552
540715	1689899
540715	2514902
540715	2514978
540715	2421387
540715	2421597
540715	3335578
540715	2022508
540715	2966227
540715	665359
540715	3367816
540715	2933350
1261620	1613923
1261620	2021354
1261620	3335657
1400888	2358877
1400888	2408468
1400888	3620356
1400888	2408551
1400888	2504286
1400888	3550064
1400888	2012380
1400888	766377
1400888	2012511
1400888	3164015
1400888	2503446
1400888	2358814
1302590	2644920
1302590	9096
794686	2861614
794686	3622135
794686	2504068
794686	2505205
794686	1158593
794686	2506189
794686	2506731
794686	2500539
794686	3321943
794686	3096970
794686	3057450
794686	2329453
794686	3096838
794686	3096442
794686	3384332
671792	2171203
671792	3309667
671792	3322397
671792	565731
671792	467410
671792	2228176
671792	2882023
671792	2423461
671792	3061352
671792	3060079
671792	3551483
671792	3321694
671792	3322646
671792	2233270
671792	2171252
671792	2310724
671792	2171174
671792	3061893
671792	465139
671792	2735699
671792	2429529
671792	2390318
671792	1770974
671792	3064093
671792	2065748
671792	2737832
1155116	2502400
1155116	3212678
1155116	3212404
1155116	1065994
1155116	1963688
1155116	3620443
1155116	1267295
1155116	3212549
1155116	1267345
1155116	1963792
1155116	3622076
1155116	1267389
1155116	1065960
1155116	3582635
1155116	298940
1155116	3621328
1155116	2113091
114751	3381611
114751	2863292
114751	2073252
114751	1366675
114751	3381860
114751	1794078
114751	1366497
114751	3382053
114751	1834110
114751	1366905
114751	3323498
114751	2376853
114751	1366489
114751	1367808
114751	1366655
114751	1834183
114751	3542404
114751	1368536
114751	1834079
114751	3072857
114751	2649579
114751	3323397
114751	1367402
114751	517830
114751	1368670
114751	1367781
114751	830524
114751	2318947
114751	1369309
114751	294972
114751	1367735
114751	2863310
409657	205384
409657	2185854
409657	3622713
409657	2134343
409657	2185590
409657	48681
1179731	1690893
1179731	2020928
1179731	2022579
1048658	1688365
1859673	1732857
1859673	582803
1859673	2791634
1859673	2680200
1859673	1506026
1859673	3403426
1859673	2786019
1859673	653799
1859673	3402908
1859673	1158082
1859673	3227194
1859673	2884133
1859673	3034139
1859673	2791927
1859673	3029352
1859673	1732753
1859673	1319615
1859673	2277448
1859673	1355895
1859673	2883716
1859673	3403618
1859673	1354905
1859673	3037725
1859673	3134713
1859673	1290984
1859673	2680369
1859673	3334147
1859673	2380380
1859673	1240541
1859673	3334331
1859673	295310
1859673	1508878
1859673	1729867
1859673	1729895
1859673	1241175
1859673	1290610
180295	3594017
180295	2502324
1081430	2421589
1081430	1156718
1081430	3251687
1081430	223699
1081430	1106497
1081430	2424863
1081430	2879408
1081430	1706239
1081430	1345505
1081430	1116828
1081430	10719
1392722	3420659
1392722	2749029
1392722	3366994
1392722	2019845
1392722	2179319
1392722	622901
1392722	2879066
1392722	2864944
1392722	3669254
1392722	2617753
1392722	810822
1392722	1009621
1392722	1687983
1392722	2650869
1392722	1690466
1392722	2331113
1392722	2561479
1392722	1423271
1392722	2746964
1392722	3669183
1392722	3669359
1392722	3419941
1392722	1089050
1392722	2022265
1392722	3421323
1392722	3635079
1163352	298991
1163352	2785697
1163352	3266241
1163352	2596531
1163352	2010139
1163352	665286
1163352	298751
1163352	3268210
1163352	3368175
1163352	3155297
1163352	1964911
1163352	2072944
1163352	2023210
1613906	48846
1613906	1339573
1613906	1516670
1613906	1337262
1613906	3368449
1613906	2432883
1613906	3370135
1613906	2422765
1613906	11433
1613906	1516878
1613906	1335412
1613906	1076925
1613906	3629142
1613906	3647577
1613906	1608720
1613906	3189554
1613906	1902036
1613906	2966200
737344	2301300
737344	2969468
737344	2969137
737344	2968978
737344	95296
737344	438529
737344	2970161
737344	1277452
737344	1962748
737344	1962764
737344	2728189
737344	1962769
737344	2967105
737344	2966728
737344	2966523
737344	3370402
